Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","101","Indonesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20102012","2010-2012","g/capita/day","16.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20112013","2011-2013","g/capita/day","17","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20122014","2012-2014","g/capita/day","17.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20132015","2013-2015","g/capita/day","18.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20142016","2014-2016","g/capita/day","19.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20152017","2015-2017","g/capita/day","20","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20162018","2016-2018","g/capita/day","20.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2006","2006","per 100 square km of land area","0.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2007","2007","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2008","2008","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2010","2010","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2011","2011","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2012","2012","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2013","2013","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2014","2014","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2015","2015","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2016","2016","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2017","2017","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6124","Value","21016","Rail lines density (total route in km per 100 square km of land area)","2018","2018","per 100 square km of land area","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2000","2000","I$","5689.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2001","2001","I$","5816.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2002","2002","I$","5996.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2003","2003","I$","6198.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2004","2004","I$","6423.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2005","2005","I$","6699.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2006","2006","I$","6974.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2007","2007","I$","7319.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2008","2008","I$","7657.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2009","2009","I$","7906.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2010","2010","I$","8286.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2011","2011","I$","8680.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2012","2012","I$","9080.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2013","2013","I$","9457","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2014","2014","I$","9801.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2015","2015","I$","10149.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2016","2016","I$","10531.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2017","2017","I$","10935.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","11371.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2019","2019","I$","11812","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2020","2020","I$","11445","X","International reliable sources",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","19.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","19.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","18.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","19.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","19.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","19","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","18.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","17.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","101","Indonesia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","15.5","F","FAO estimate",""
